Order_ID,Order_Date,Product_ID,Product_Name,Category,Supplier_ID,Supplier_Name,Warehouse,Region,Quantity_Ordered,Quantity_Sold,Unit_Cost,Unit_Price,Inventory_Level,Reorder_Level,Lead_Time_Days,Delivery_Days,Order_Status,Shipping_Cost,Defective_Units
ORD114218,2025-06-13,P015,Backpack,Accessories,S008,Apex Supplies,Pune WH,West,9,8,691.31,1360.0,90,26,10,13,Completed,141.3,0
ORD114219,2025-04-07,P001,Wireless Mouse,Electronics,S004,Reliable Traders,Hyderabad WH,South,16,16,83.95,155.9,59,26,9,12,Completed,182.63,0
ORD114220,2025-10-28,P010,Desk Lamp,Furniture,S005,Urban Supply Co,Bengaluru WH,South,19,1,663.7,1078.31,72,27,10,,Pending,123.35,0
ORD114221,2025-08-07,P006,LED Monitor,Electronics,S008,Apex Supplies,Delhi WH,North,7,6,7152.76,9818.34,9,5,4,3,Completed,135.69,0
ORD114222,2025-11-29,P017,Water Bottle,Accessories,S008,Apex Supplies,Pune WH,West,27,21,183.32,363.67,45,53,3,1,Completed,268.04,0
ORD114223,2025-11-21,P019,Running Shoes,Sports,S001,TechSource India,Pune WH,West,13,13,1686.7,2926.78,19,12,13,13,Completed,104.42,0
ORD114224,2025-09-21,P010,Desk Lamp,Furniture,S001,TechSource India,Bengaluru WH,South,12,11,640.22,1083.24,39,19,2,3,Completed,179.66,0
ORD114225,2025-12-23,P020,Yoga Mat,Sports,S004,Reliable Traders,Bengaluru WH,South,22,18,417.07,773.3,77,33,13,12,Completed,162.93,0
ORD114226,2025-09-12,P001,Wireless Mouse,Electronics,S003,Metro Wholesale,Bengaluru WH,South,14,14,80.99,147.47,14,34,14,17,Completed,182.99,0
ORD114227,2025-02-27,P006,LED Monitor,Electronics,S002,Prime Components,Pune WH,West,8,6,7382.53,10122.44,5,9,6,4,Completed,88.55,0
ORD114228,2025-07-25,P016,Laptop Sleeve,Accessories,S002,Prime Components,Mumbai WH,West,12,10,337.35,702.91,37,19,8,6,Completed,101.91,0
ORD114229,2025-09-21,P007,Office Chair,Furniture,S007,Global Goods India,Pune WH,West,6,6,4899.43,6849.67,34,10,7,9,Completed,97.46,0
ORD114230,2025-09-09,P018,Desk Organizer,Accessories,S002,Prime Components,Pune WH,West,19,17,143.35,317.56,108,31,3,1,Completed,253.63,1
ORD114231,2025-05-27,P004,Bluetooth Speaker,Electronics,S004,Reliable Traders,Mumbai WH,West,6,6,1000.2,1541.68,12,12,9,11,Completed,122.81,0
ORD114232,2025-02-23,P016,Laptop Sleeve,Accessories,S001,TechSource India,Delhi WH,North,12,12,361.58,685.69,55,25,11,10,Completed,106.89,0
ORD114233,2025-06-18,P003,USB-C Cable,Electronics,S005,Urban Supply Co,Delhi WH,North,25,25,118.23,246.0,105,31,5,6,Completed,211.71,0
ORD114234,2025-03-17,P003,USB-C Cable,Electronics,S006,National Distributors,Hyderabad WH,South,20,0,119.89,253.07,70,36,10,,Pending,280.38,0
ORD114235,2025-10-15,P010,Desk Lamp,Furniture,S005,Urban Supply Co,Mumbai WH,West,17,9,681.95,1046.61,14,29,6,5,Completed,174.95,0
ORD114236,2025-05-14,P019,Running Shoes,Sports,S003,Metro Wholesale,Bengaluru WH,South,5,5,1760.95,3006.32,12,13,7,7,Completed,98.56,0
ORD114237,2025-12-26,P012,Ball Pen Pack,Stationery,S001,TechSource India,Hyderabad WH,South,23,1,55.73,100.45,27,57,4,,Pending,124.67,0
ORD114238,2025-12-10,P013,Marker Set,Stationery,S004,Reliable Traders,Bengaluru WH,South,14,0,115.79,200.12,31,24,4,,Pending,144.97,0
ORD114239,2025-10-22,P001,Wireless Mouse,Electronics,S007,Global Goods India,Pune WH,West,18,15,84.09,148.14,94,33,15,16,Completed,186.78,0
ORD114240,2025-04-19,P001,Wireless Mouse,Electronics,S001,TechSource India,Bengaluru WH,South,23,17,85.37,145.14,24,22,12,14,Completed,284.92,0
ORD114241,2025-05-05,P001,Wireless Mouse,Electronics,S007,Global Goods India,Pune WH,West,15,14,89.11,145.79,48,21,13,16,Completed,105.67,0
ORD114242,2025-02-16,P017,Water Bottle,Accessories,S008,Apex Supplies,Mumbai WH,West,29,21,185.23,341.31,109,48,6,4,Completed,327.48,0
ORD114243,2025-02-02,P004,Bluetooth Speaker,Electronics,S005,Urban Supply Co,Mumbai WH,West,8,1,949.22,1560.8,6,11,9,,Pending,128.44,0
ORD114244,2025-06-18,P007,Office Chair,Furniture,S007,Global Goods India,Hyderabad WH,South,1,1,4733.19,6818.49,41,12,6,9,Completed,49.51,0
ORD114245,2025-04-30,P012,Ball Pen Pack,Stationery,S003,Metro Wholesale,Delhi WH,North,26,21,52.53,100.5,136,67,5,7,Completed,296.92,0
ORD114246,2025-09-20,P012,Ball Pen Pack,Stationery,S005,Urban Supply Co,Delhi WH,North,25,22,53.17,97.76,96,70,7,7,Completed,303.44,0
ORD114247,2025-12-27,P009,Bookshelf,Furniture,S006,National Distributors,Hyderabad WH,South,6,5,2747.12,4407.46,16,5,5,6,Completed,91.36,0
ORD114248,2025-01-06,P001,Wireless Mouse,Electronics,S006,National Distributors,Hyderabad WH,South,14,12,85.39,149.57,39,33,10,13,Completed,177.07,0
ORD114249,2025-05-21,P010,Desk Lamp,Furniture,S006,National Distributors,Mumbai WH,West,13,11,651.67,1109.09,28,20,13,13,Completed,146.24,0
ORD114250,2025-03-28,P015,Backpack,Accessories,S002,Prime Components,Bengaluru WH,South,7,7,694.94,1340.7,38,22,15,14,Completed,126.75,0
ORD114251,2025-07-24,P004,Bluetooth Speaker,Electronics,S008,Apex Supplies,Bengaluru WH,South,14,12,920.25,1628.11,38,18,15,18,Completed,167.56,1
ORD114252,2025-03-10,P015,Backpack,Accessories,S006,National Distributors,Pune WH,West,12,9,687.18,1260.47,10,18,7,5,Completed,89.71,1
ORD114253,2025-12-18,P001,Wireless Mouse,Electronics,S001,TechSource India,Pune WH,West,16,13,88.85,149.42,118,35,10,13,Completed,93.64,0
ORD114254,2025-08-15,P018,Desk Organizer,Accessories,S006,National Distributors,Mumbai WH,West,15,0,135.38,293.61,66,27,8,,Pending,170.59,0
ORD114255,2025-11-21,P019,Running Shoes,Sports,S008,Apex Supplies,Pune WH,West,6,1,1811.39,2941.16,32,13,12,,Pending,102.98,0
ORD114256,2025-08-19,P001,Wireless Mouse,Electronics,S001,TechSource India,Delhi WH,North,9,0,78.83,147.2,41,25,11,,Cancelled,104.38,0
ORD114257,2025-11-25,P010,Desk Lamp,Furniture,S008,Apex Supplies,Pune WH,West,16,14,635.54,1104.33,65,24,7,10,Completed,174.7,1
ORD114258,2025-05-06,P009,Bookshelf,Furniture,S003,Metro Wholesale,Mumbai WH,West,5,1,2830.7,4437.3,6,5,3,,Pending,121.84,0
ORD114259,2025-10-16,P017,Water Bottle,Accessories,S003,Metro Wholesale,Pune WH,West,32,28,186.21,351.9,18,43,6,9,Completed,249.22,0
ORD114260,2025-05-15,P011,Notebook Pack,Stationery,S004,Reliable Traders,Bengaluru WH,South,29,24,92.63,182.31,60,42,6,9,Completed,393.36,0
ORD114261,2025-05-12,P012,Ball Pen Pack,Stationery,S006,National Distributors,Hyderabad WH,South,24,20,54.32,100.63,242,73,10,11,Completed,202.91,0
ORD114262,2025-05-28,P003,USB-C Cable,Electronics,S001,TechSource India,Pune WH,West,20,12,115.14,248.03,58,40,7,10,Completed,167.67,0
ORD114263,2025-10-09,P001,Wireless Mouse,Electronics,S003,Metro Wholesale,Delhi WH,North,25,20,86.14,149.13,61,34,9,12,Completed,331.46,0
ORD114264,2025-10-16,P014,Printer Paper,Stationery,S007,Global Goods India,Bengaluru WH,South,21,1,207.35,352.97,79,36,6,,Pending,144.3,0
ORD114265,2025-08-06,P013,Marker Set,Stationery,S002,Prime Components,Hyderabad WH,South,19,17,107.87,194.44,96,30,3,4,Completed,168.71,0
ORD114266,2025-04-04,P017,Water Bottle,Accessories,S003,Metro Wholesale,Bengaluru WH,South,25,18,173.77,357.95,74,44,14,15,Completed,169.85,1
ORD114267,2025-05-13,P017,Water Bottle,Accessories,S006,National Distributors,Hyderabad WH,South,18,0,175.47,347.35,23,44,2,,Cancelled,234.78,0
ORD114268,2025-07-16,P013,Marker Set,Stationery,S003,Metro Wholesale,Delhi WH,North,13,9,112.1,198.14,58,21,6,7,Completed,135.21,0
ORD114269,2025-07-13,P011,Notebook Pack,Stationery,S001,TechSource India,Delhi WH,North,18,14,89.38,179.36,131,55,6,9,Completed,231.3,0
ORD114270,2025-06-19,P018,Desk Organizer,Accessories,S005,Urban Supply Co,Bengaluru WH,South,18,0,133.92,293.94,86,34,15,,Cancelled,257.59,0
ORD114271,2025-11-11,P016,Laptop Sleeve,Accessories,S001,TechSource India,Mumbai WH,West,12,0,353.6,703.51,13,30,11,,Cancelled,155.73,0
ORD114272,2025-01-07,P018,Desk Organizer,Accessories,S004,Reliable Traders,Bengaluru WH,South,21,21,145.47,305.32,13,28,10,13,Completed,286.36,1
ORD114273,2025-01-24,P020,Yoga Mat,Sports,S006,National Distributors,Pune WH,West,7,0,458.14,789.65,62,22,6,,Pending,94.57,0
ORD114274,2025-03-20,P009,Bookshelf,Furniture,S006,National Distributors,Delhi WH,North,4,0,2844.17,4279.93,9,5,6,,Cancelled,81.56,0
ORD114275,2025-11-24,P015,Backpack,Accessories,S008,Apex Supplies,Pune WH,West,9,6,701.19,1266.87,42,17,3,1,Completed,149.26,0
ORD114276,2025-03-03,P014,Printer Paper,Stationery,S007,Global Goods India,Hyderabad WH,South,17,1,228.84,347.19,41,26,3,,Pending,219.29,0
ORD114277,2025-09-16,P003,USB-C Cable,Electronics,S001,TechSource India,Pune WH,West,20,1,123.96,248.72,144,49,9,,Pending,107.64,0
ORD114278,2025-12-15,P013,Marker Set,Stationery,S004,Reliable Traders,Pune WH,West,23,20,107.45,196.94,81,25,6,5,Completed,219.99,0
ORD114279,2025-04-29,P010,Desk Lamp,Furniture,S001,TechSource India,Pune WH,West,10,9,596.65,1079.49,56,23,8,6,Completed,140.15,0
ORD114280,2025-11-07,P010,Desk Lamp,Furniture,S007,Global Goods India,Pune WH,West,18,17,644.03,1121.55,23,30,8,8,Completed,156.39,0
ORD114281,2025-05-27,P003,USB-C Cable,Electronics,S001,TechSource India,Pune WH,West,26,19,117.5,248.6,66,35,13,11,Completed,185.37,0
ORD114282,2025-06-29,P015,Backpack,Accessories,S007,Global Goods India,Hyderabad WH,South,12,11,687.04,1271.69,60,20,5,6,Completed,104.75,1
ORD114283,2025-06-07,P014,Printer Paper,Stationery,S001,TechSource India,Delhi WH,North,16,15,209.52,352.51,120,45,7,5,Completed,228.92,0
ORD114284,2025-04-18,P011,Notebook Pack,Stationery,S001,TechSource India,Mumbai WH,West,33,0,92.03,176.63,72,40,13,,Cancelled,248.24,0
ORD114285,2025-06-07,P003,USB-C Cable,Electronics,S008,Apex Supplies,Mumbai WH,West,31,31,119.36,247.49,66,47,11,14,Completed,217.6,0
ORD114286,2025-02-26,P012,Ball Pen Pack,Stationery,S002,Prime Components,Mumbai WH,West,25,19,59.07,103.46,85,54,2,5,Completed,348.92,1
ORD114287,2025-01-08,P002,Mechanical Keyboard,Electronics,S004,Reliable Traders,Bengaluru WH,South,6,0,1356.7,2200.84,34,11,10,,Cancelled,119.69,0
ORD114288,2025-04-23,P007,Office Chair,Furniture,S005,Urban Supply Co,Mumbai WH,West,3,0,4624.12,7050.17,23,11,12,,Cancelled,74.92,0
ORD114289,2025-03-07,P008,Study Table,Furniture,S006,National Distributors,Bengaluru WH,South,7,7,3269.04,4921.74,8,7,12,12,Completed,96.34,0
ORD114290,2025-05-29,P018,Desk Organizer,Accessories,S008,Apex Supplies,Mumbai WH,West,23,20,142.17,304.4,93,39,12,15,Completed,164.77,0
ORD114291,2025-06-08,P009,Bookshelf,Furniture,S004,Reliable Traders,Mumbai WH,West,5,5,2794.98,4105.88,9,5,10,12,Completed,86.08,0
ORD114292,2025-07-31,P012,Ball Pen Pack,Stationery,S005,Urban Supply Co,Bengaluru WH,South,26,18,54.05,98.7,47,48,6,4,Completed,195.37,0
ORD114293,2025-02-03,P018,Desk Organizer,Accessories,S008,Apex Supplies,Pune WH,West,14,14,146.43,309.43,125,37,12,12,Completed,142.66,0
ORD114294,2025-09-19,P010,Desk Lamp,Furniture,S001,TechSource India,Bengaluru WH,South,11,10,624.95,1098.21,8,19,3,6,Completed,110.89,0
ORD114295,2025-02-21,P018,Desk Organizer,Accessories,S004,Reliable Traders,Bengaluru WH,South,19,19,139.42,295.73,13,22,10,13,Completed,135.61,0
ORD114296,2025-03-26,P003,USB-C Cable,Electronics,S003,Metro Wholesale,Pune WH,West,28,18,122.14,246.11,139,52,7,5,Completed,301.31,0
ORD114297,2025-12-05,P007,Office Chair,Furniture,S008,Apex Supplies,Hyderabad WH,South,9,8,4908.37,6942.8,17,7,6,7,Completed,84.37,0
ORD114298,2025-11-06,P002,Mechanical Keyboard,Electronics,S005,Urban Supply Co,Hyderabad WH,South,8,6,1472.69,2337.75,23,14,14,13,Completed,85.14,0
ORD114299,2025-07-26,P012,Ball Pen Pack,Stationery,S006,National Distributors,Delhi WH,North,30,0,55.91,100.84,47,39,13,,Pending,181.52,0
ORD114300,2025-03-28,P019,Running Shoes,Sports,S002,Prime Components,Hyderabad WH,South,12,7,1744.34,2925.58,10,13,15,14,Completed,181.07,0
ORD114301,2025-11-26,P014,Printer Paper,Stationery,S008,Apex Supplies,Hyderabad WH,South,13,0,204.35,356.99,111,44,5,,Cancelled,143.02,0
ORD114302,2025-12-27,P013,Marker Set,Stationery,S001,TechSource India,Delhi WH,North,17,16,109.2,193.57,52,31,15,15,Completed,176.93,0
ORD114303,2025-08-25,P005,Power Bank,Electronics,S004,Reliable Traders,Mumbai WH,West,19,19,689.62,1184.49,72,23,8,10,Completed,289.49,0
ORD114304,2025-04-04,P019,Running Shoes,Sports,S006,National Distributors,Mumbai WH,West,8,7,1908.82,2969.02,14,13,11,13,Completed,113.97,0
ORD114305,2025-05-10,P010,Desk Lamp,Furniture,S008,Apex Supplies,Hyderabad WH,South,14,14,592.16,1118.57,19,16,7,7,Completed,196.95,0
ORD114306,2025-01-05,P005,Power Bank,Electronics,S003,Metro Wholesale,Bengaluru WH,South,10,9,655.62,1218.85,60,18,2,2,Completed,152.27,0
ORD114307,2025-10-23,P020,Yoga Mat,Sports,S003,Metro Wholesale,Delhi WH,North,19,0,489.23,822.64,22,38,11,,Cancelled,124.85,0
ORD114308,2025-12-17,P010,Desk Lamp,Furniture,S001,TechSource India,Hyderabad WH,South,14,12,681.79,1113.61,74,23,13,14,Completed,169.21,0
ORD114309,2025-07-30,P008,Study Table,Furniture,S006,National Distributors,Hyderabad WH,South,3,3,3042.77,5063.07,4,6,10,8,Completed,80.97,0
ORD114310,2025-07-17,P001,Wireless Mouse,Electronics,S002,Prime Components,Delhi WH,North,17,12,83.89,140.79,40,19,15,18,Completed,238.63,0
ORD114311,2025-07-11,P003,USB-C Cable,Electronics,S005,Urban Supply Co,Mumbai WH,West,23,23,119.45,244.77,130,41,13,13,Completed,289.51,1
ORD114312,2025-04-12,P016,Laptop Sleeve,Accessories,S001,TechSource India,Pune WH,West,15,15,375.1,694.03,39,17,9,8,Completed,223.84,2
ORD114313,2025-02-03,P011,Notebook Pack,Stationery,S004,Reliable Traders,Hyderabad WH,South,14,14,93.22,171.0,29,55,4,5,Completed,211.03,0
ORD114314,2025-04-20,P019,Running Shoes,Sports,S004,Reliable Traders,Pune WH,West,14,11,1809.95,2967.67,32,14,5,8,Completed,207.06,0
ORD114315,2025-03-16,P002,Mechanical Keyboard,Electronics,S005,Urban Supply Co,Bengaluru WH,South,8,7,1445.32,2337.4,48,16,11,12,Completed,136.0,1
ORD114316,2025-10-09,P013,Marker Set,Stationery,S003,Metro Wholesale,Mumbai WH,West,18,1,111.49,203.49,58,24,4,,Pending,162.37,0
ORD114317,2025-01-15,P015,Backpack,Accessories,S002,Prime Components,Bengaluru WH,South,5,0,719.52,1299.51,28,14,10,,Pending,102.65,0
ORD114318,2025-11-11,P013,Marker Set,Stationery,S007,Global Goods India,Hyderabad WH,South,20,20,109.96,197.64,66,25,6,8,Completed,181.17,0
ORD114319,2025-02-01,P011,Notebook Pack,Stationery,S008,Apex Supplies,Bengaluru WH,South,19,18,92.38,179.76,78,32,7,9,Completed,266.39,0
ORD114320,2025-07-10,P012,Ball Pen Pack,Stationery,S003,Metro Wholesale,Pune WH,West,26,25,55.69,97.42,111,41,7,8,Completed,147.61,0
ORD114321,2025-11-21,P014,Printer Paper,Stationery,S004,Reliable Traders,Bengaluru WH,South,26,22,206.76,361.19,66,24,12,13,Completed,237.27,2
ORD114322,2025-04-10,P017,Water Bottle,Accessories,S001,TechSource India,Pune WH,West,23,16,176.22,343.43,38,43,8,11,Completed,296.26,0
ORD114323,2025-10-15,P007,Office Chair,Furniture,S002,Prime Components,Hyderabad WH,South,4,0,4581.98,6702.44,14,11,7,,Pending,78.67,0
ORD114324,2025-02-04,P010,Desk Lamp,Furniture,S003,Metro Wholesale,Pune WH,West,12,10,655.39,1144.32,22,21,6,9,Completed,105.02,0
ORD114325,2025-03-22,P013,Marker Set,Stationery,S006,National Distributors,Hyderabad WH,South,13,0,114.66,199.95,67,28,8,,Pending,89.04,0
ORD114326,2025-11-27,P006,LED Monitor,Electronics,S006,National Distributors,Mumbai WH,West,7,7,7183.74,9951.84,4,6,2,2,Completed,141.4,0
ORD114327,2025-03-30,P003,USB-C Cable,Electronics,S006,National Distributors,Delhi WH,North,30,28,125.19,252.86,135,48,3,4,Completed,338.15,1
ORD114328,2025-08-29,P020,Yoga Mat,Sports,S001,TechSource India,Hyderabad WH,South,18,18,434.05,821.01,102,37,14,13,Completed,198.85,1
ORD114329,2025-06-28,P003,USB-C Cable,Electronics,S001,TechSource India,Pune WH,West,25,25,114.17,253.86,37,47,8,10,Completed,258.25,0
ORD114330,2025-03-06,P004,Bluetooth Speaker,Electronics,S003,Metro Wholesale,Hyderabad WH,South,10,9,971.27,1653.35,47,17,14,13,Completed,82.0,0
ORD114331,2025-05-01,P013,Marker Set,Stationery,S003,Metro Wholesale,Bengaluru WH,South,10,8,109.17,192.08,115,36,11,11,Completed,144.11,0
ORD114332,2025-08-07,P002,Mechanical Keyboard,Electronics,S005,Urban Supply Co,Bengaluru WH,South,6,6,1499.91,2307.53,7,13,11,9,Completed,91.67,1
ORD114333,2025-07-21,P001,Wireless Mouse,Electronics,S005,Urban Supply Co,Mumbai WH,West,14,14,83.62,149.92,34,35,8,9,Completed,148.06,0
ORD114334,2025-10-29,P001,Wireless Mouse,Electronics,S002,Prime Components,Hyderabad WH,South,18,18,82.36,152.26,42,20,6,8,Completed,99.36,0
ORD114335,2025-03-20,P002,Mechanical Keyboard,Electronics,S007,Global Goods India,Delhi WH,North,16,12,1362.44,2275.21,21,16,5,8,Completed,137.48,0
ORD114336,2025-06-22,P010,Desk Lamp,Furniture,S006,National Distributors,Mumbai WH,West,15,8,695.76,1101.82,65,21,6,5,Completed,235.29,0
ORD114337,2025-05-29,P017,Water Bottle,Accessories,S003,Metro Wholesale,Pune WH,West,13,12,177.44,351.41,68,40,5,6,Completed,114.31,0
ORD114338,2025-03-06,P007,Office Chair,Furniture,S006,National Distributors,Hyderabad WH,South,7,1,5008.7,6636.8,34,11,2,,Pending,86.44,0
ORD114339,2025-11-30,P010,Desk Lamp,Furniture,S003,Metro Wholesale,Delhi WH,North,13,13,667.14,1076.18,20,24,15,13,Completed,147.91,2
ORD114340,2025-04-17,P012,Ball Pen Pack,Stationery,S001,TechSource India,Pune WH,West,28,22,56.54,102.46,183,54,10,11,Completed,198.56,1
ORD114341,2025-06-17,P006,LED Monitor,Electronics,S006,National Distributors,Bengaluru WH,South,6,5,7479.11,9610.51,11,6,11,12,Completed,105.28,0
ORD114342,2025-08-25,P010,Desk Lamp,Furniture,S001,TechSource India,Mumbai WH,West,12,7,609.03,1092.55,13,28,11,9,Completed,194.5,0
ORD114343,2025-11-15,P008,Study Table,Furniture,S002,Prime Components,Mumbai WH,West,8,5,3250.9,4856.05,3,6,11,13,Completed,154.98,0
ORD114344,2025-03-02,P007,Office Chair,Furniture,S003,Metro Wholesale,Bengaluru WH,South,5,5,4855.24,7337.26,36,11,14,17,Completed,90.71,0
ORD114345,2025-07-13,P008,Study Table,Furniture,S008,Apex Supplies,Pune WH,West,7,7,3279.44,5142.04,11,6,5,8,Completed,78.52,0
ORD114346,2025-01-23,P001,Wireless Mouse,Electronics,S005,Urban Supply Co,Mumbai WH,West,10,0,81.38,139.2,61,29,4,,Cancelled,123.61,0
ORD114347,2025-06-05,P018,Desk Organizer,Accessories,S007,Global Goods India,Pune WH,West,18,15,137.5,294.58,108,36,13,13,Completed,175.93,0
ORD114348,2025-12-21,P020,Yoga Mat,Sports,S008,Apex Supplies,Hyderabad WH,South,26,25,474.79,770.67,106,38,9,8,Completed,156.85,0
ORD114349,2025-07-05,P017,Water Bottle,Accessories,S008,Apex Supplies,Hyderabad WH,South,25,24,189.35,350.8,57,43,8,11,Completed,149.98,0
ORD114350,2025-12-20,P001,Wireless Mouse,Electronics,S005,Urban Supply Co,Pune WH,West,16,16,85.37,149.62,59,29,11,9,Completed,93.06,0
ORD114351,2025-09-27,P015,Backpack,Accessories,S003,Metro Wholesale,Bengaluru WH,South,11,10,696.43,1311.85,48,23,4,6,Completed,122.03,0
ORD114352,2025-04-15,P012,Ball Pen Pack,Stationery,S004,Reliable Traders,Mumbai WH,West,29,27,53.93,100.64,116,54,6,4,Completed,238.75,0
ORD114353,2025-12-30,P002,Mechanical Keyboard,Electronics,S002,Prime Components,Bengaluru WH,South,11,1,1357.91,2344.44,6,9,6,,Pending,183.76,0
ORD114354,2025-09-16,P019,Running Shoes,Sports,S005,Urban Supply Co,Bengaluru WH,South,12,9,1784.64,2932.85,13,17,8,11,Completed,196.62,0
ORD114355,2025-01-11,P016,Laptop Sleeve,Accessories,S005,Urban Supply Co,Pune WH,West,7,6,348.58,705.12,18,22,10,13,Completed,127.78,0
ORD114356,2025-10-15,P003,USB-C Cable,Electronics,S008,Apex Supplies,Delhi WH,North,26,19,120.24,258.65,99,48,8,7,Completed,352.38,0
ORD114357,2025-07-08,P020,Yoga Mat,Sports,S002,Prime Components,Delhi WH,North,15,1,454.24,815.62,86,29,10,,Pending,224.69,0
ORD114358,2025-12-21,P003,USB-C Cable,Electronics,S007,Global Goods India,Pune WH,West,19,18,118.03,259.19,160,46,4,6,Completed,254.97,1
ORD114359,2025-09-02,P010,Desk Lamp,Furniture,S003,Metro Wholesale,Mumbai WH,West,10,8,654.97,1085.8,27,23,5,4,Completed,180.84,0
ORD114360,2025-02-15,P003,USB-C Cable,Electronics,S001,TechSource India,Pune WH,West,29,26,115.06,243.58,67,31,12,14,Completed,385.61,0
ORD114361,2025-05-28,P003,USB-C Cable,Electronics,S004,Reliable Traders,Mumbai WH,West,17,10,117.84,247.94,129,40,8,6,Completed,155.3,0
ORD114362,2025-10-07,P020,Yoga Mat,Sports,S008,Apex Supplies,Bengaluru WH,South,19,13,440.23,800.64,46,24,14,14,Completed,144.2,0
ORD114363,2025-07-28,P012,Ball Pen Pack,Stationery,S004,Reliable Traders,Delhi WH,North,38,37,52.03,98.07,51,64,11,14,Completed,508.98,2
ORD114364,2025-01-13,P005,Power Bank,Electronics,S002,Prime Components,Delhi WH,North,10,9,698.22,1191.18,44,18,6,4,Completed,152.46,0
ORD114365,2025-01-20,P016,Laptop Sleeve,Accessories,S003,Metro Wholesale,Pune WH,West,14,13,361.17,696.0,95,30,8,10,Completed,124.05,0
ORD114366,2025-04-13,P018,Desk Organizer,Accessories,S006,National Distributors,Bengaluru WH,South,23,17,144.2,299.95,70,38,8,11,Completed,281.8,0
ORD114367,2025-04-13,P018,Desk Organizer,Accessories,S003,Metro Wholesale,Delhi WH,North,20,20,141.77,302.45,83,38,4,3,Completed,207.91,0
ORD114368,2025-07-26,P019,Running Shoes,Sports,S002,Prime Components,Hyderabad WH,South,10,8,1800.48,2924.2,51,16,3,2,Completed,138.78,0
ORD114369,2025-05-18,P018,Desk Organizer,Accessories,S002,Prime Components,Hyderabad WH,South,15,11,137.6,318.3,28,26,14,15,Completed,208.88,0
ORD114370,2025-04-14,P013,Marker Set,Stationery,S001,TechSource India,Mumbai WH,West,19,12,111.33,200.0,123,36,2,1,Completed,154.26,0
ORD114371,2025-05-28,P007,Office Chair,Furniture,S006,National Distributors,Bengaluru WH,South,4,0,4609.24,6958.4,37,11,10,,Cancelled,93.01,0
